2022,8,16,"256 MCCAUL STREET, TORONTO",ALARM,EMERGENCY ALARM ACTIVATED; NO CAUSE AND NO ONE LOCATED IN THE AREA.,43.6585742,-79.3936061
2022,8,15,"487 SPADINA CRESCENT, TORONTO",UNWANTED PERSON,REPORT OF AN UNWANTED PERSON; PARTY LEFT WHEN DIRECTED.,43.6601507,-79.3999419
2022,8,15,"125 QUEEN'S PARK, TORONTO",SUSPICIOUS CIRCUMSTANCES,REPORT OF PERSONS STRIPPING BICYCLES.  OFFICERS INVESTIGATED AND DETERMINED TO BE RIGHTFUL OWNERS.,43.668385,-79.3935843
2022,8,15,"35 ST. GEORGE STREET, TORONTO",UNWANTED PERSON,REPORT OF AN UNWANTED PERSON; PARTY LEFT WHEN DIRECTED BY OFFICERS.,43.6598852,-79.39635249999999
2022,8,15,"15 KING'S COLLEGE CIRCLE, TORONTO",PERSON WELL BEING CHECK,A PERSON WAS CONCERNED FOR SOMEONES WELL BEING.  PARTY WAS ABLE TO CARE FOR THEMSELVES AND LEFT THE AREA.,43.6631493,-79.39578329999999
2022,8,15,"21 SUSSEX AVENUE, TORONTO",POLICE ASSISTANCE,PARTY WAS PROVIDED UNIVERSITY OF TORONTO SERVICES.,43.6647299,-79.40099479999999
2022,8,15,"21 SUSSEX AVENUE, TORONTO",POLICE ASSISTANCE,PARTY WAS PROVIDED SUPPORT SERVICES.,43.6647299,-79.40099479999999
2022,8,14,"40 WILLCOCKS STREET, TORONTO",UNWANTED PERSON,REPORT OF AN UNWANTED PERSON; PARTY LEFT PRIOR TO OFFICERS ARRIVAL.,43.6615473,-79.4008788
2022,8,14,"5 HOSKIN AVENUE, TORONTO",ASSAULT,REPORT OF AN ASSAULT; NO INJURIES.,43.6642119,-79.39525549999999
2022,8,14,"10 KING'S COLLEGE ROAD, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON; PARTY LEFT WHEN DIRECTED BY OFFICERS.,43.6600106,-79.3948345
2022,8,14,"55 HARBORD STREET, TORONTO",THEFT,REPORT OF A BICYCLE THEFT.,43.6628599,-79.40103649999999
2022,8,14,"213 HURON STREET, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON; PARTY WAS TRESPASSED BY OFFICERS.,43.6594834,-79.3982022
2022,8,14,"100 ST. GEORGE STREET, TORONTO",MEDICAL,REPORT OF A PERSON REQUIRING MEDICAL AID.  PARTY WAS TRANSPORTED TO HOSPITAL BY EMS.,43.6627535,-79.39868600000001
2022,8,14,"55 HARBORD STREET, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON; PARTY LEFT AREA AND ABLE TO CARE FOR THEMSELVES.,43.6628599,-79.40103649999999
2022,8,13,"30 CHARLES STREET WEST, TORONTO",UNWANTED PERSON,REPORT OF AN UNWNATED PERSON.  PARTY LEFT WHEN DIRECTED.,43.6688271,-79.3869469
2022,8,13,"55 HARBORD STREET, TORONTO",THEFT,REPORT OF A BICYCLE THEFT.,43.6628599,-79.40103649999999
2022,8,13,"40 WILLCOCKS STREET, TORONTO",PERSON WELL BEING CHECK,A PERSON WAS CONCERNED FOR SOMEONES WELL BEING.,43.6615473,-79.4008788
2022,8,12,"252 Bloor Street West, Toronto",Trespass to Property Act,A report of a persons engaged in prohibited activity.  Compliant and left when directed.,43.6680555,-79.3985103
2022,8,12,"35 St. George Street, Toronto",Trespass to Property Act,A report of a persons engaged in prohibited activity.  Parties were compliant and left when directed.,43.6598852,-79.39635249999999
2022,8,12,"35 Charles Street West, Toronto",Trespass to Property Act,A report of a persons engaged in prohibited activity; parties left when directed by officers.,43.6679783,-79.38733479999999
2022,8,11,"55 Harbord Street, Toronto",Fire alarm,Officers attended a fire alarm; TFS determined it a false alarm.,43.6628599,-79.40103649999999
2022,8,10,"75A Queen's Park Crescent, Toronto",Mischief,A person reported damage to a window broken.,43.6668725,-79.3927925
2022,8,10,"320 Huron Street, Toronto",Theft,A person reported a stolen bicycle,43.66297309999999,-79.40024489999999
2022,8,9,"55 St. George Street, Toronto",Theft,A person reported stolen electronics.,43.6607349,-79.39661219999999
2022,8,9,"40 Willcocks Street, Toronto",Theft,A person reported a stolen bicycle,43.6615473,-79.4008788
2022,8,9,"119 St. George Street, Toronto",Theft,A person reported a stolen bicycle,43.6666758,-79.39845799999999
2022,8,8,"7 Hart House Circle, Toronto",Theft,A person reported stolen money from a locker.,43.6640143,-79.39433190000001
2022,8,8,"1 King's College Road, Toronto",Trespass to Property Act,A report of a person trespassing; party left when directed.,43.6608501,-79.39354910000002
2022,8,8,"81 St. Mary Street, Toronto",Mischief,A person reported damage to furniture.,43.6666468,-79.39042119999999
2022,8,8,"100 College Street, Toronto",Medical,A person required medical assistance and was transported to hospital by ambulance.,43.6604812,-79.3886581
2022,8,7,"30 CHARLES STREET WEST, TORONTO",UNWANTED PERSON,REPORT OF AN UNWANTED PERSON WHO LEFT UPON WHEN DIRECTED.,43.6688271,-79.3869469
2022,8,7,"21 SUSSEX AVENUE, TORONTO",POLICE ASSISTANCE,PARTY WAS PROVIDED RESOURCES; NOT A POLICE MATTER.,43.6647299,-79.40099479999999
2022,8,7,"184 COLLEGE STREET, TORONTO",INSECURE PREMISES,OFFICERS LOCATED AN INSECURE PREMISES; STUDENTS IN AREA.,43.6591529,-79.3947953
2022,8,7,"130 ST. GEORGE STREET, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON.  OFFICERS INVESTIGATED.,43.6644223,-79.3993359
2022,8,7,"255 HURON STREET, TORONTO",FIRE ALARM,CAMPUS SAFETY ATTENDED A FIRE ALARM; DETERMINED TO BE FALSE BY TFS.,43.66090699999999,-79.39872179999999
2022,8,7,"369 HURON STREET, TORONTO",MEDICAL,CAMPUS SAFETY PROVIDED MEDICAL AID.,43.6644999,-79.3995159
2022,8,6,"45 WILLCOCKS STREET, TORONTO",UNWANTED PERSON,REPORT OF AN UNWANTED PERSON.  PARTY COOPERATED AND LEFT WHEN DIRECTED BY OFFICERS.,43.6610858,-79.400858
2022,8,6,"89 CHESTNUT STREET, TORONTO",HARASSMENT,REPORT OF HARASSMENT.,43.6540972,-79.3850073
2022,8,6,"7 HART HOUSE CIRCLE, TORONTO",SUSPICIOUS CIRCUMSTANCES,REPORT OF SUSPICIOUS ACTIVITY.  INVESTIGATED BY OFFICERS AND ALL WAS IN ORDER.,43.6640143,-79.39433190000001
2022,8,5,"35 ST. GEORGE STREET, TORONTO",TRESPASS TO PROPERTY ACT,REPORTS OF PERSONS TRESPASSING.  PARTIES ALL LEFT UPON OFFICERS DIRECTION.,43.6598852,-79.39635249999999
2022,8,5,"60 SUSSEX AVENUE, TORONTO",PERSON WELL BEING CHECK,A PERSON REPORTED CONCERNS FOR ANOTHER PERSON.  ALL IN ORDER.,43.6647787,-79.4042932
2022,8,5,"5 HOSKIN AVENUE, TORONTO",UNWANTED PERSONS,REPORT OF UNWANTED PERSONS;  PARTIES LEFT WHEN DIRECTED.,43.6642119,-79.39525549999999
2022,8,5,"55 HARBORD STREET, TORONTO",SUSPICIOUS PERSON,SUSPICIOUS PERSONS OBSERVED CANVASSING BICYCLE RACKS.,43.6628599,-79.40103649999999
2022,8,5,"60 SUSSEX AVENUE, TORONTO",SUSPICIOUS PERSONS,REPORT OF SUSPICIOUS PEOPLE.  PARTIES ABLE TO CARE FOR THEMSELVES AND LEFT WHEN DIRECTED BY OFFICERS.,43.6647787,-79.4042932
2022,8,5,"10 KING'S COLLEGE ROAD, TORONTO",FIRE ALARM,OFFICERS ATTENDED A FIRE ALARM THAT WAS DETERMINED TO BE FALSE BY TFS.,43.6600106,-79.3948345
2022,8,4,"215 HURON STREET, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON.  PARTY LEFT PRIOR TO OFFICERS ARRIVAL.,43.6592175,-79.3983375
2022,8,4,"230 COLLEGE STREET, TORONTO",POLICE ASSISTANCE,REPORT OF SUSPICIOUS CIRCUMSTANCES.  ,43.6587516,-79.3979178
2022,8,4,"35 CHARLES STREET WEST, TORONTO",TRESPASS TO PROPERTY ACT,PARTY WAS TRESPASSED FROM PROPERTY BY OFFICERS.,43.6679783,-79.38733479999999
2022,8,4,"45 WILLCOCKS STREET, TORONTO",UNWANTED PERSON,REPORT OF A PERSON REFUSING TO LEAVE.  PARTY LEFT UPON OFFICERS DIRECTIONS.,43.6610858,-79.400858
2022,8,4,"105 ST. GEORGE STREET, TORONTO",FIRE ALARM,OFFICERS ATTENDED A FIRE ALARM THAT WAS DETERMINED TO BE FALSE BY TFS.,43.6653391,-79.3983834
2022,8,4,"95 ST. GEORGE STREET, TORONTO",FIRE ALARM,TFS ATTENDED A FIRE ALARM AND DETERMINED CAUSE TO BE A FAULTY SMOKE DETECTOR.,43.6649322,-79.3984001
2022,8,3,"170 COLLEGE STREET, TORONTO",INSECURE PREMISES,REPORT OF AN INSECURE PREMISES.  OFFICERS ATTENDED &amp; DETERMINED CAUSE TO BE CONTRACTORS PROPPING THE DOORS OPEN.,43.6594497,-79.393537
2022,8,3,"HURON STREET &amp; COLLEGE STREET, TORONTO",ASSIST OTHER AGENCY,REPORT OF A PERSON IN CRISIS BY TFS.  OFFICERS ATTENDED WITH NO ONE IN DISTRESS.,43.6582708,-79.3981902
2022,8,3,"1 KING'S COLLEGE CIRCLE, TORONTO",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUNSTANCES WAS REPORTED.  ALL APPEARED IN ORDER.,43.6608871,-79.3937206
2022,8,3,"80 ST. GEORGE STREET, TORONTO",SUSPICIOUS PERSON,REPORT OF A SUSPICIOUS PERSON.  PARTY LEFT PRIOR TO OFFICERS ARRIVAL.,43.66178439999999,-79.3977525
2022,8,3,"55 HARBORD STREET, TORONTO",THEFT,REPORT OF A BICYCLE THEFT.,43.6628599,-79.40103649999999
2022,8,3,"88 COLLEGE STREET, TORONTO",ANIMAL COMPLAINT,REPORT OF AN ANIMAL COMPLAINT.,43.66076959999999,-79.3877784
2022,8,3,"21 SUSSEX AVENUE, TORONTO",POLICE ASSISTANCE,CAMPUS SAFETY DIRECTED PARTY TO LOCAL POLICE AGENCY.  NOT RELATED TO UofT.,43.6647299,-79.40099479999999
2022,8,3,"155 COLLEGE STREET, TORONTO",INSECURE PREMISES,REPORT OF AN INSECURE PREMISES. OFFICERS ATTENDED AND ALL APPEARED IN ORDER.,43.65908839999999,-79.39278399999999
2022,8,3,"252 BLOOR STREET WEST, TORONTO",TRESPASS TO PROPERTY ACT,REPORT OF PERSONS TRESPASSING.  PARTIES LEFT WHEN DIRECTED BY OFFICERS.,43.6680555,-79.3985103
2022,8,2,"40 ST. GEORGE STREET, TORONTO",PERSON WELL BEING CHECK,PERSON CONCERNED FOR ANOTHER PERSON WELL BEING.  PARTY WAS ABLE TO CARE FOR THEMSELVES AND LEFT.,43.6595745,-79.3973729
2022,8,2,"21 CLASSIC AVENUE, TORONTO",FIRE ALARM,OFFICERS ATTENDED A FIRE ALARM.  TFS INVESTIGATED AND NO CAUSE WAS FOUND.,43.6623317,-79.4003898
2022,8,2,"30 CHARLES STREET WEST, TORONTO",SUSPICIOUS CIRCUMSTANCES,REPORT OF A PARCEL THEFT.  PARCEL FOUND OPENED THE NEXT DAY.,43.6688271,-79.3869469
2022,8,2,"80 ST. GEORGE STREET, TORONTO",SUSPICIOUS CIRCUMSTANCES,REPORT OF SMOKE INSIDE THE BUILDING.  NO CAUSE FOUND AND NO ALARMS.,43.66178439999999,-79.3977525
2022,8,2,"170  COLLEGE STREET, TORONTO",THEFT,REPORT OF A THEFT.,43.6594497,-79.393537
2022,8,2,"5 HOSKIN AVENUE, TORONTO",MISCHIEF,REPORT OF MISCHIEF (GRAFFITI).,43.6642119,-79.39525549999999
2022,8,2,"30 CHARLES STREET WEST, TORONTO",ASSAULT,REPORT OF AN ASSAULT.  NON-COMMUNITY MEMBER CHARGED.,43.6688271,-79.3869469
2022,8,2,"35 CHARLES STREET WEST, TORONTO",PROPERTY DAMAGE,REPORT OF DAMAGE TO TELEVISION.  ,43.6679783,-79.38733479999999
2022,8,1,"55 ST. GEORGE STREET, TORONTO",INSECURE PREMISES,OFFICERS LOCATED AN INSECURE PREMISES.  ALL APPEARED IN ORDER.,43.6607349,-79.39661219999999
2022,8,1,"89 CHESTNUT STREET, TORONTO",911 HANGUP,CAMPUS SAFETY RECEIVED A 911 HANGUP.  TPS CONTINUED INVESTIGATION.,43.6540972,-79.3850073
2022,8,1,"111 ST. GEORGE STREET, TORONTO",INSECURE PREMISES,BUILDING FOUND INSECURE.  OFFICERS INVESTIGATED AND ALL APPEARED IN ORDER.,43.6657764,-79.39851000000002
2022,8,1,"89 CHESTNUT STREET, TORONTO",FIRE ALARM,CAMPUS SAFETY ATTEND FOR A FIRE ALARM - DETEREMINED TO BE AN ACCIDENT.,43.6540972,-79.3850073
2022,8,1,"80 ST. GEORGE STREET, TORONTO",SUSPICIOUS CIRCUMSTANCES,REPORT OF A HYDROGEN LEAK.  EHS ATTENDED AND REPORTED NO FURTHER SAFETY CONCERNS.,43.66178439999999,-79.3977525
2022,8,1,"149 COLLEGE STREET, TORONTO",PERSON WELL BEING CHECK,CONCERN FOR A PERSONS WELL BEING.  OFFICER ATTENDED AND PARTY WAS ABLE TO CARE FOR THEMSELVES AND LEFT AREA.,43.6592435,-79.3920499
2022,7,30,Chestnut Residence - 89 Chestnut Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6545063,-79.3855665
2022,7,30,Myhal - 55 St. George Street,THEFT,A report of a theft of bike.,43.6607349,-79.39661219999999
2022,7,30,Galbraith - 35 St. George Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Left when directed.,43.6598852,-79.39635249999999
2022,7,30,St. Hilda's College - 44 Devonshire Place,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6657289,-79.3978577
2022,7,30,Gradhouse - 60 Harbord Street,MEDICAL,A report of a medical. Transported to hospital.,43.6635869,-79.40154369999999
2022,7,29,Warren Stevens - 55 Harbord Street,THEFT,A report of a theft of bike.,43.6630539,-79.4015228
2022,7,29,Innis Residence - 111 St. George Street,FALSE ALARM OF FIRE,A report of a false alarm of fire via pull station.,43.6659082,-79.39878709999999
2022,7,29,McLennan Physics - 255 Huron Street,MISCHIEF,A report of a broken window.,43.6607056,-79.39829569999999
2022,7,29,Sandford Fleming - 10 King's College Circle,MISCHIEF,A report of a broken window.,43.6600106,-79.3948345
2022,7,29,Rotman Stewart - 149 College Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6592435,-79.3920499
2022,7,29,Social Work - 246 Bloor Street West,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6682968,-79.3977184
2022,7,28,Gradhouse - 60 Harbord Street,THEFT,A report of a theft of bike cable.,43.6635869,-79.40154369999999
2022,7,28,Myhal - 55 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6607349,-79.39661219999999
2022,7,28,Pharmacy - 144 College Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.65993290000001,-79.3916642
2022,7,28,Wallberg - 184 College Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6590757,-79.3951865
2022,7,28,Engineering Annex - 11 King's College Road,MISCHIEF,A report of a broken car window.,43.6596379,-79.3953321
2022,7,28,Robart's Commons - 369 Huron Street,ASSAULT,A report of an assault. ,43.66433240000001,-79.39987590000001
2022,7,28,Sidney Smith - 100 St. George Street,THEFT,A report of a theft of scooter.,43.662523,-79.39854249999999
2022,7,28,Pratt Library - 71 Queen's Park Crescent,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.666318,-79.391286
2022,7,27,Warren Stevens - 55 Harbord Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6630539,-79.4015228
2022,7,27,Innis College - 2 Sussex Avenue,UNWANTED PERSON,A report of an unwanted person. Gone prior to officer arrival.,43.6655322,-79.3995474
2022,7,27,Sidney Smith - 100 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.662523,-79.39854249999999
2022,7,27,Galbraith - 35 St. George Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Left when directed.,43.6598852,-79.39635249999999
2022,7,27,OISE - 252 Bloor Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.667979,-79.3983677
2022,7,27,New College III - 45 Willcocks Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.660792,-79.40078299999999
2022,7,26,Hart House - 7 Hart House Circle,SUSPICIOUS PERSON,A report of a suspicious person. Left when directed.,43.6640143,-79.39433190000001
2022,7,26,Earth Sciences - 33 Willcocks Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6614239,-79.4000776
2022,7,26,Wallberg - 184 College Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6590757,-79.3951865
2022,7,26,Rotman Stewart - 149 College Street,MISCHIEF,A report of damage to university property. ,43.6592435,-79.3920499
2022,7,26,Wetmore Hall - 21 Classic Avenue,FIRE,A report of a fire. Fire extinguished by Toronto Fire.,43.6623317,-79.4003898
2022,7,26,Gradhouse - 60 Harbord Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6635869,-79.40154369999999
2022,7,26,OISE - 252 Bloor Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.667979,-79.3983677
2022,7,26,Dentistry - 124 Edward Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6563089,-79.38714159999999
2022,7,26,University College - 15 King's College Circle,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6624689,-79.3954668
2022,7,26,Emmanuel College - 75 Queen's Park Crescent,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.66662609999999,-79.3927645
2022,7,26,Graduate House - 60 Harbord Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6635496,-79.40163129999999
2022,7,25,Galbraith - 35 St. George Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Left when directed.,43.6598852,-79.39635249999999
2022,7,25,McLennan Physics - 255 Huron Street,THEFT,A report of a theft.,43.6607056,-79.39829569999999
2022,7,25,OISE - 252 Bloor Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Left when directed.,43.667979,-79.3983677
2022,7,25,91 Charles Street West,THEFT,A report of a theft.,43.66698359999999,-79.3919964
2022,7,25,Central Steam Plant - 17 Ursula Franklin,MISCHIEF (GRAFFITI),A report of graffiti.,43.6600293,-79.3977472
2022,7,25,North Borden - 563 Spadina Crescent,THEFT,A report of a theft of scooter.,43.6603266,-79.4002761
2022,7,25,Exam Centre - 255 McCaul Street,SUSPICIOUS PERSON,A report of a suspicious person. Left when directed.,43.6585451,-79.39292449999999
2022,7,25,St. Hilda's - 44 Devonshire Place,THEFT,A report of a theft of bicycle.,43.6657289,-79.3978577
2022,7,24,Bahen Centre - 40 St. George Street,THEFT,A report of a theft of bicycle.,43.6596184,-79.39692079999999
2022,7,24,Warren Stevens - 55 Harbord Street,THEFT,A report of a theft of bicycle.,43.6630539,-79.4015228
2022,7,23,Daniel's Architecture - 1 Spadina Crescent,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individuals able to care for themselves.,43.6596724,-79.400621
2022,7,23,Exam Centre - 255 McCaul Street,BREAK AND ENTER,A report of a break and enter.,43.6585451,-79.39292449999999
2022,7,22,Gerstein Library - 9 King's College Circle,MISCHIEF (GRAFFITI),A report of graffiti.,43.6620481,-79.39372190000002
2022,7,22,Myhal - 55 St. George Street,MISCHIEF,A report of damage to university property.,43.6607349,-79.39661219999999
2022,7,22,Hart House - 7 Hart House Circle,TRESPASS TO PROPERTY ACT,A report of a individual trespassing. Verbally cautioned.,43.6640143,-79.39433190000001
2022,7,22,730 Yonge Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.66880829999999,-79.38694269999999
2022,7,21,Warren Stevens - 55 Harbord Street,THEFT,A report of a theft of bicycle.,43.6630539,-79.4015228
2022,7,21,CCBR - 160 College Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Gone prior to officer arrival.,43.6600669,-79.39307269999999
2022,7,21,35 Charles Street West,UNWANTED PERSON,A report of an unwanted person. Gone prior to officer arrival.,43.6679783,-79.38733479999999
2022,7,21,Physical Geography - 45 St. George Street,TRESPASS TO PROPERTY ACT,A report of skateboarders. Left when directed.,43.6603788,-79.39640519999999
2022,7,21,Myhal - 55 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6607349,-79.39661219999999
2022,7,21,Lash Miller - 80 St. George Street,THEFT,A report of a theft.,43.66178439999999,-79.3977525
2022,7,21,Ramsay Wright - 25 Harbord Street,UNWANTED PERSON,A report of an unwanted person. Gone prior to officer arrival.,43.6635542,-79.3988725
2022,7,21,Bahen Centre - 40 St. George Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6596184,-79.39692079999999
2022,7,21,University College - 15 King's College Circle,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6624689,-79.3954668
2022,7,21,Bahen Centre - 40 St. George Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6596184,-79.39692079999999
2022,7,20,Wetmore Hall - 21 Classic Avenue,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6623317,-79.4003898
2022,7,20,Gradhouse Underground - 17 Glen Morris Street,THEFT,A report of a theft.,43.6640102,-79.40169089999999
2022,7,20,University College - 15 King's College Circle,THEFT,A report of a theft.,43.6624689,-79.3954668
2022,7,20,North Borden - 563 Spadina Crescent,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6603266,-79.4002761
2022,7,20,Ramsay Wright - 25 Harbord Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6635542,-79.3988725
2022,7,20,Bahen Centre - 40 St. George Street,UNWANTED PERSON,A report of an unwanted person. Left when directed.,43.6596184,-79.39692079999999
2022,7,20,Brennan Hall -81 St. Mary Street,TRESPASS TO PROPERTY ACT,A report of an individual trespassing. Gone prior to officer arrival.,43.6663742,-79.3897593
2022,7,20,89 Chestnut Street,MISCHIEF,A report of damage to a parking gate.,43.6540972,-79.3850073
2022,7,20,Canadiana Gallery - 14 Queen's Park,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.66188330000001,-79.392928
2022,7,19,Dentistry - 124 Edward Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6563089,-79.38714159999999
2022,7,19,Canadiana Gallery - 14 Queen's Park Crescent,UNWANTED PERSON,A report of an unwanted person. Left prior to officer arrival.,43.66188330000001,-79.392928
2022,7,19,BCIT - 40 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6595745,-79.3973729
2022,7,19,Emmanuel College - 75 Queen's Park Crescent,MISCHIEF,A report of damage to university property.,43.66662609999999,-79.3927645
2022,7,19,91 Charles Street West,ASSAULT,A report of an assault. Arrested and charged by officers.,43.66698359999999,-79.3919964
2022,7,18,Brennan Hall - 81 St. Mary's Street,TRESPASS TO PROPERTY ACT,A report of a male trespassing. Gone prior to officer arrival.,43.6663742,-79.3897593
2022,7,18,University College - 15 King's College Circle,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6624689,-79.3954668
2022,7,18,Myhal - 55 St. George Street,MISCHIEF,A report of graffiti.,43.6607349,-79.39661219999999
2022,7,18,Wilson Hall - 40 Willcocks Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6615415,-79.40087489999999
2022,7,18,Earth Sciences - 33 Willcocks Street,DRUG PARAPHERNALIA,A report of needles. Disposed of by officers.,43.6614239,-79.4000776
2022,7,18,35 Charles Street West,THEFT,A report of a theft of package.,43.6679783,-79.38733479999999
2022,7,18,35 Charles Street West,UNWANTED PERSON,A report of an unwanted person. Left upon officer arrival.,43.6679783,-79.38733479999999
2022,7,17,Robarts Building - 130 St. George Street,THEFT,A report of a theft of bicycle parts.,43.664486,-79.39968999999999
2022,7,17,Galbraith - 35 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Left when directed.,43.6598852,-79.39635249999999
2022,7,17,Robarts Building - 130 St. George Street,THREATS,A report of threats uttered at officers. Arrested by officers.,43.664486,-79.39968999999999
2022,7,17,OISE - 252 Bloor Street,MISCHIEF (GRAFFITI),A report of graffiti.,43.667979,-79.3983677
2022,7,17,OISE Underground - 71 Prince Arthur Avenue,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6687187,-79.39957199999999
2022,7,16,Knox College - 23 King's College Circle,THEFT,A report of theft from automobile.,43.661748,-79.3964912
2022,7,16,OISE Underground - 71 Prince Arthur Avenue,SUSPICIOUS PERSON,A report of a suspicious person. Left when directed.,43.6687187,-79.39957199999999
2022,7,16,Edward Johnson - 80 Queen's Park Crescent,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.66633179999999,-79.3944915
2022,7,16,Hart House - 7 Hart House Circle,MISCHIEF (GRAFFITI),A report of graffiti.,43.6640143,-79.39433190000001
2022,7,16,35 Charles Street West,THEFT,A report of a theft of bicycle.,43.6679783,-79.38733479999999
2022,7,16,OISE Underground - 71 Prince Arthur Avenue,MISCHIEF,"A report of damage to university property,",43.6687187,-79.39957199999999
2022,7,16,SAC Building - 12 Hart House Circle,ASSAULT,A report of an assault. Arrested and charged by officers.,43.6631657,-79.39469199999999
2022,7,15,Bahen Centre - 40 St. George Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6596184,-79.39692079999999
2022,7,15,89 Chestnut Street,MISCHIEF,A report of damage to a parking gate.,43.6540972,-79.3850073
2022,7,15,St. George Parking - 107 St. George Street,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6655943,-79.398736
2022,7,14,35 Charles Street West,PERSON WELL-BEING CHECK,A request for a wellbeing check. Individual able to care for themselves.,43.6679783,-79.38733479999999
2022,7,14,Warren Stevens - 55 Harbord Street,THEFT,A report of a theft of bicycle parts.,43.6630539,-79.4015228
2022,7,14,Sam Sorbara Hall - 70 St. Joseph Street,SUSPICIOUS PERSON,A report of a suspicious person. Gone prior to officer arrival.,43.6657359,-79.38902519999999
2022,7,14,Koffler Bookstore - 214 College Street,MEDICAL,A report of a medical. No further action required.,43.6588729,-79.3969205
2022,7,14,Canadiana Gallery - 14 Queen's Park,MEDICAL,A report of a medical. Transported to hospital by EMS.,43.66188330000001,-79.392928
2022,7,14,New College 3 - 45 Willcocks Street,THEFT,A report of a theft of bicycle.,43.660792,-79.40078299999999
2022,7,14,Bahen Centre - 40 St. George Street,SUSPICIOUS PERSON,A report of a suspicious person. Left upon officer arrival.,43.6596184,-79.39692079999999
2022,7,14,Hart House - 7 Hart House Circle,THEFT,A report of a theft of bicycle helmet.,43.6640143,-79.39433190000001
2022,7,13,Engineering Annex - 11 King's College Road,MISCHIEF,A report of mischief. Investigation ongoing.,43.6596379,-79.3953321
2022,7,13,University College - 15 King's College Circle,UNWANTED PERSON,A report of an unwanted person. Left upon officer arrival.,43.6624689,-79.3954668
2022,7,13,Hart House - 7 Hart House Circle,MEDICAL,A report of a medical. Transported to hospital by EMS.,43.6640143,-79.39433190000001
2022,7,13,OISE - 252 Bloor Street,UNWANTED PERSON,A report of an unwanted person. Left upon officer arrival.,43.667979,-79.3983677
